datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude,maxLongitude,longitudeSpacing,minLatitude,maxLatitude,latitudeSpacing,minAltitude,maxAltitude,minTime,maxTime,timeSpacing,griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEVILLE SIU RSCH IL - Annual - GLISA - GHCN,-89.8467,-89.8467,NaN,38.52,38.52,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BELLEVILLE_SIU_RSCH_IL_W00013802_annual&showErrors=false&email=,,NaN,BELLEVILLE SIU RSCH IL Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEVILLE SIU RSCH IL - Daily - GLISA - GHCN,-89.8467,-89.8467,NaN,38.52,38.52,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BELLEVILLE_SIU_RSCH_IL_W00013802_daily&showErrors=false&email=,,NaN,BELLEVILLE SIU RSCH IL Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEVILLE SIU RSCH IL - Monthly - GLISA - GHCN,-89.8467,-89.8467,NaN,38.52,38.52,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BELLEVILLE_SIU_RSCH_IL_W00013802_monthly&showErrors=false&email=,,NaN,BELLEVILLE SIU RSCH IL Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELLEVILLE SIU RSCH IL - Seasonal - GLISA - GHCN,-89.8467,-89.8467,NaN,38.52,38.52,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_BELLEVILLE_SIU_RSCH_IL_W00013802_seasonal&showErrors=false&email=,,NaN,BELLEVILLE SIU RSCH IL Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_BELOIT_WI_C00470696_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELOIT WI - Annual - GLISA - GHCN,-89.0311,-89.0311,NaN,42.5039,42.5039,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BELOIT_WI_C00470696_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BELOIT_WI_C00470696_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BELOIT_WI_C00470696_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BELOIT_WI_C00470696_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BELOIT_WI_C00470696_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BELOIT_WI_C00470696_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BELOIT_WI_C00470696_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BELOIT_WI_C00470696_annual&showErrors=false&email=,,NaN,BELOIT WI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BELOIT_WI_C00470696_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELOIT WI - Daily - GLISA - GHCN,-89.0311,-89.0311,NaN,42.5039,42.5039,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BELOIT_WI_C00470696_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BELOIT_WI_C00470696_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BELOIT_WI_C00470696_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BELOIT_WI_C00470696_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BELOIT_WI_C00470696_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BELOIT_WI_C00470696_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BELOIT_WI_C00470696_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BELOIT_WI_C00470696_daily&showErrors=false&email=,,NaN,BELOIT WI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELOIT WI - Monthly - GLISA - GHCN,-89.0311,-89.0311,NaN,42.5039,42.5039,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BELOIT_WI_C00470696_monthly&showErrors=false&email=,,NaN,BELOIT WI Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BELOIT WI - Seasonal - GLISA - GHCN,-89.0311,-89.0311,NaN,42.5039,42.5039,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_BELOIT_WI_C00470696_seasonal&showErrors=false&email=,,NaN,BELOIT WI Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEMIDJI MN - Annual - GLISA - GHCN,-94.8267,-94.8267,NaN,47.5353,47.5353,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BEMIDJI_MN_C00210643_annual&showErrors=false&email=,,NaN,BEMIDJI MN Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEMIDJI MN - Daily - GLISA - GHCN,-94.8267,-94.8267,NaN,47.5353,47.5353,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BEMIDJI_MN_C00210643_daily&showErrors=false&email=,,NaN,BEMIDJI MN Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEMIDJI MN - Monthly - GLISA - GHCN,-94.8267,-94.8267,NaN,47.5353,47.5353,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BEMIDJI_MN_C00210643_monthly&showErrors=false&email=,,NaN,BEMIDJI MN Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BEMIDJI MN - Seasonal - GLISA - GHCN,-94.8267,-94.8267,NaN,47.5353,47.5353,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_BEMIDJI_MN_C00210643_seasonal&showErrors=false&email=,,NaN,BEMIDJI MN Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BENNETTS BRG NY - Annual - GLISA - GHCN,-75.9525,-75.9525,NaN,43.5317,43.5317,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BENNETTS_BRG_NY_C00300608_annual&showErrors=false&email=,,NaN,BENNETTS BRG NY Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BENNETTS BRG NY - Daily - GLISA - GHCN,-75.9525,-75.9525,NaN,43.5317,43.5317,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BENNETTS_BRG_NY_C00300608_daily&showErrors=false&email=,,NaN,BENNETTS BRG NY Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BENNETTS BRG NY - Monthly - GLISA - GHCN,-75.9525,-75.9525,NaN,43.5317,43.5317,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_BENNETTS_BRG_NY_C00300608_monthly&showErrors=false&email=,,NaN,BENNETTS BRG NY Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_BENTLEY_IL_C00110598_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BENTLEY IL - Annual - GLISA - GHCN,-91.1125,-91.1125,NaN,40.3444,40.3444,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BENTLEY_IL_C00110598_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_BENTLEY_IL_C00110598_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_BENTLEY_IL_C00110598_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_BENTLEY_IL_C00110598_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_BENTLEY_IL_C00110598_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_BENTLEY_IL_C00110598_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_BENTLEY_IL_C00110598_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_BENTLEY_IL_C00110598_annual&showErrors=false&email=,,NaN,BENTLEY IL Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_BENTLEY_IL_C00110598_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,BENTLEY IL - Daily - GLISA - GHCN,-91.1125,-91.1125,NaN,40.3444,40.3444,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BENTLEY_IL_C00110598_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_BENTLEY_IL_C00110598_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_BENTLEY_IL_C00110598_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_BENTLEY_IL_C00110598_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_BENTLEY_IL_C00110598_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_BENTLEY_IL_C00110598_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_BENTLEY_IL_C00110598_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_BENTLEY_IL_C00110598_daily&showErrors=false&email=,,NaN,BENTLEY IL Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
